Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Years,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDT27,11.394999999999998,1,0.0795528532,10,232.8616,6,9,2,1,1,2812.3392
FDB38,19.5,1,0.0237360856,3,158.792,3,4,1,2,2,2556.672
FDY16,18.349999999999998,1,0.07942884377777776,5,184.4266,8,16,2,0,1,3504.1054
FDG33,5.365000000000001,1,0.1603242983,12,173.4764,0,15,2,2,0,171.7764
FDN04,11.799999999999999,1,0.012339624625,5,180.4344,3,4,1,2,2,535.3032
FDJ48,11.299999999999999,0,0.054423329222222226,0,247.5118,2,6,2,1,1,2470.118
NCC07,19.599999999999998,0,0.027381228400000002,9,104.0964,7,11,2,1,1,525.982
FDI35,14.0,0,0.041329616,15,182.0634,9,14,1,0,1,4544.085
DRH49,19.7,0,0.0232623791,14,84.3592,8,16,2,0,1,743.0328
FDY51,12.5,0,0.08121037175,10,220.0798,8,16,2,0,1,4848.3556
NCG07,12.299999999999999,0,0.05692575433333333,9,191.253,7,11,2,1,1,2656.542
FDA22,7.4350000000000005,0,0.08150672511111111,15,165.2158,8,16,2,0,1,2840.9686
FDA33,6.480000000000002,0,0.03393146225,13,146.9076,8,16,2,0,1,2956.152
FDV03,17.599999999999998,0,0.062488415555555545,10,154.6314,1,26,0,2,1,1861.5768
FDP27,8.155,0,0.1365573424,10,188.453,7,11,2,1,1,4364.319
FDZ20,16.099999999999998,0,0.03580603,6,253.4356,9,14,1,0,1,2797.6916
FDR56,15.5,1,0.108393185,6,199.0768,9,14,1,0,1,2759.0752
NCV41,14.349999999999998,0,0.0194789255,8,109.3228,5,28,1,2,3,2431.5016
FDU11,4.785,0,0.10585412680000002,1,121.0098,6,9,2,1,1,2530.7058
NCB30,14.599999999999998,0,0.029781319888888894,9,197.1084,9,14,1,0,1,4761.8016
FDX23,6.445,0,0.031939243666666665,0,95.4436,3,4,1,2,2,1229.0668
FDY24,4.88,1,0.1258877755,0,55.0298,1,26,0,2,1,647.1576
FDZ37,8.1,1,0.0173179035,3,88.5198,1,26,0,2,1,261.6594
FDL10,8.394999999999998,0,0.03459656075,13,97.9042,6,9,2,1,1,1686.4714
NCE18,10.0,0,0.018762958875,9,250.175,8,16,2,0,1,2996.1
FDY60,10.5,1,0.02250229355555556,0,143.8128,5,28,1,2,3,4458.1968
FDT24,12.349999999999998,1,0.15872563522222224,0,77.1328,1,26,0,2,1,2239.7512
NCV06,11.299999999999999,0,0.0583912773,9,192.4478,6,9,2,1,1,2712.4692
FDP51,13.849999999999998,1,0.09246006777777778,10,119.6124,4,28,2,0,0,592.562
FDU49,19.5,1,0.030722941124999997,3,85.75399999999999,6,9,2,1,1,2163.85
FDQ16,19.7,0,0.04525518333333333,5,110.3912,9,14,1,0,1,3275.736
FDV16,7.75,1,0.08068504422222222,5,32.6558,1,26,0,2,1,679.1160000000001
FDL36,15.099999999999998,0,0.0869703686,0,88.48299999999999,3,4,1,2,2,988.7130000000001
FDE09,8.775,0,0.0225335386,6,111.5228,5,28,1,2,3,1768.3648
NCV54,11.099999999999998,0,0.03453962780000001,9,116.6124,6,9,2,1,1,1540.6612
FDH27,7.075000000000001,0,0.06670289059999998,4,142.0128,2,6,2,1,1,2588.6304
FDF33,7.97,0,0.02078434533333333,12,108.4596,6,9,2,1,1,3020.0688
NCP18,12.150000000000002,0,0.03100787411111111,9,151.0708,6,9,2,1,1,2858.9452
FDZ45,14.099999999999998,0,0.06979817810000001,13,200.4084,3,4,1,2,2,3968.1679999999997
FDU25,12.349999999999998,0,0.026706105,3,56.2246,5,28,1,2,3,1737.7379999999998
FDQ40,11.099999999999998,1,0.0411870791,5,175.8712,0,15,2,2,0,175.7712
DRD25,6.134999999999999,0,0.08238455419999999,14,111.686,4,28,2,0,0,452.744
FDJ57,7.420000000000001,1,0.020885972000000003,12,186.5582,0,15,2,2,0,185.7582
FDT43,16.349999999999998,0,0.0234906531,6,52.1324,9,14,1,0,1,934.7832
FDH44,19.099999999999998,1,0.024944120222222223,6,146.8418,9,14,1,0,1,1765.7016
FDR31,6.46,1,0.05620357420000001,6,143.8102,4,28,2,0,0,291.6204
FDQ27,5.19,1,0.04308810033333333,10,102.899,3,4,1,2,2,1651.184
DRK13,11.799999999999999,0,0.1316608991,14,200.2084,9,14,1,0,1,4563.3932
FDB04,11.349999999999998,1,0.0722810391,4,87.9856,8,16,2,0,1,1494.0552
NCI54,15.200000000000001,0,0.035031900000000005,9,109.6912,7,11,2,1,1,1419.4856
FDP19,11.5,0,0.1480770922222222,6,128.8652,7,11,2,1,1,1291.652
FDB37,20.25,1,0.02008290175,0,240.8538,6,9,2,1,1,7931.6754
NCR05,10.1,0,0.059233906,8,196.5084,1,26,0,2,1,595.2252
FDZ15,13.099999999999998,0,0.020310733444444444,4,120.1782,7,11,2,1,1,2026.0294
NCQ29,12.0,0,0.1086751171,8,259.5278,8,16,2,0,1,2603.278
FDL04,19.0,0,0.12135383911111111,5,106.5622,8,16,2,0,1,2117.244
DRH49,19.7,0,0.0232623791,14,83.8592,3,4,1,2,2,247.6776
FDT07,5.82,1,0.075229446,6,256.133,4,28,2,0,0,256.33299999999997
NCI55,18.599999999999998,0,0.012665346625000002,9,120.9414,7,11,2,1,1,2680.5108
FDP19,11.5,0,0.1480770922222222,6,129.0652,6,9,2,1,1,3487.4604
FDV45,16.75,0,0.048843035666666666,13,187.9556,7,11,2,1,1,2816.3340000000003
FDG26,18.849999999999998,0,0.046243434,3,254.433,3,4,1,2,2,2050.6639999999998
DRJ01,6.134999999999999,0,0.12373964255555557,14,161.5236,6,9,2,1,1,1288.9888
FDD14,20.7,0,0.19412697590000003,3,184.4266,6,9,2,1,1,3688.532
DRH37,17.599999999999998,0,0.047576297200000006,14,165.4526,6,9,2,1,1,1644.526
NCD18,16.0,0,0.054555381124999996,9,228.3668,1,26,0,2,1,5298.4364
NCE55,8.92,0,0.11374225200000002,9,176.83700000000002,7,11,2,1,1,2117.244
NCQ43,17.75,0,0.10493773619999999,11,108.8912,2,6,2,1,1,327.5736
FDC41,15.599999999999998,0,0.1336565642,5,78.167,8,16,2,0,1,1837.608
DRL01,19.5,1,0.08050705009999999,14,232.9958,4,28,2,0,0,934.7832
FDX48,17.75,1,0.043313874999999995,0,154.6656,0,15,2,2,0,308.9312
DRC25,5.73,0,0.047354412,14,85.5882,0,15,2,2,0,171.7764
DRF48,5.73,0,0.04033290288888888,14,188.1898,7,11,2,1,1,1496.7184
FDT34,9.299999999999999,0,0.1818987179,13,106.7964,3,4,1,2,2,525.982
NCB43,20.2,0,0.09638292600000001,9,187.6898,6,9,2,1,1,3928.8858
FDG44,6.130000000000001,0,0.08814721600000001,6,55.7298,4,28,2,0,0,161.7894
FDD35,12.150000000000002,0,0.022656069625,15,119.244,6,9,2,1,1,2636.5679999999998
FDC02,21.349999999999998,0,0.0740319097777778,3,260.4278,1,26,0,2,1,3644.5892
FDU51,20.2,1,0.096603541125,10,175.5028,3,4,1,2,2,6729.9064
NCC19,6.57,0,0.0969707815,9,193.982,6,9,2,1,1,2316.984
FDJ60,19.349999999999998,1,0.067261438,0,166.9184,8,16,2,0,1,3302.368
NCI29,8.6,0,0.035090792777777775,8,143.2154,8,16,2,0,1,2127.231
NCF43,8.51,0,0.044353331,9,142.247,1,26,0,2,1,2862.94
FDY08,9.394999999999998,1,0.19557515749999996,6,141.5838,5,28,1,2,3,3231.1274
FDD17,7.5,0,0.0340374279,5,237.1906,0,15,2,2,0,237.6906
FDK41,14.299999999999999,0,0.14580716100000002,5,86.0224,6,9,2,1,1,1022.6688
DRN59,15.0,0,0.0561903145,7,45.506,7,11,2,1,1,466.06
FDR60,14.299999999999999,0,0.13053654975,0,75.7328,1,26,0,2,1,617.8624
DRO47,10.195,0,0.108249966,7,112.486,0,15,2,2,0,113.186
FDF26,6.825000000000001,1,0.050164719777777776,3,154.9998,6,9,2,1,1,3075.9959999999996
FDQ12,12.650000000000002,0,0.040481973500000004,0,231.40099999999998,8,16,2,0,1,2067.3089999999997
NCO29,11.150000000000002,0,0.03497402555555555,8,164.0526,6,9,2,1,1,4769.1254
DRF03,19.099999999999998,0,0.04873767388888888,4,42.4138,9,14,1,0,1,243.6828
FDU48,18.849999999999998,0,0.0632864184,0,131.4284,0,15,2,2,0,263.6568
DRE03,19.599999999999998,0,0.02606072766666667,4,45.5718,6,9,2,1,1,945.436
FDX55,15.099999999999998,0,0.05371099655555555,6,217.3166,2,6,2,1,1,1306.2996
FDP38,10.1,0,0.036699482299999996,3,51.6008,5,28,1,2,3,1821.6288
FDZ19,6.424999999999999,0,0.10052885244444444,6,175.5712,2,6,2,1,1,1230.3984
NCU54,8.88,0,0.10608747744444447,9,209.627,7,11,2,1,1,1887.543
FDY36,12.299999999999999,0,0.0107582231,0,73.738,8,16,2,0,1,1318.2839999999999
FDL16,12.849999999999998,0,0.19257724480000002,5,46.406000000000006,3,4,1,2,2,186.424
FDW31,11.349999999999998,1,0.04319828925000001,6,197.9742,1,26,0,2,1,995.3710000000001
DRK49,14.150000000000002,0,0.03479798869999999,14,40.9138,5,28,1,2,3,1380.8692
FDC08,19.0,1,0.09978824233333333,6,228.372,9,14,1,0,1,905.488
FDO56,10.195,1,0.05142457479999999,6,115.5808,6,9,2,1,1,1874.8928
NCV53,8.269999999999998,0,0.018157396333333332,8,238.088,2,6,2,1,1,6231.888000000001
FDA35,14.849999999999998,1,0.053887689749999995,0,124.1072,2,6,2,1,1,1837.608
FDL40,17.7,0,0.0100750951,5,98.241,4,28,2,0,0,289.623
FDJ04,18.0,0,0.12456792762500002,5,117.2124,9,14,1,0,1,2133.2232
FDA31,7.1000000000000005,0,0.11833888611111111,6,172.108,3,4,1,2,2,2250.404
FDX24,8.355000000000002,0,0.013128003999999999,0,94.0462,7,11,2,1,1,1480.7392
FDQ59,9.799999999999999,1,0.04942485775,1,84.6908,8,16,2,0,1,503.3448
FDF45,18.2,1,0.01221607625,6,60.0904,2,6,2,1,1,1113.2176
FDH05,14.349999999999998,1,0.09779523866666667,5,229.7984,5,28,1,2,3,6024.1584
NCZ54,14.650000000000002,0,0.0813447597,9,161.9552,8,16,2,0,1,4711.2008
FDW01,14.5,0,0.06683399870000001,3,154.4682,4,28,2,0,0,152.4682
FDX36,9.695,1,0.14665487690000004,0,224.0404,3,4,1,2,2,5851.0504
NCO55,12.799999999999999,0,0.1040748059,11,106.6938,5,28,1,2,3,2251.0698
FDL13,13.849999999999998,1,0.0643840339,2,233.83,2,6,2,1,1,2796.36
FDV16,7.75,1,0.08068504422222222,5,35.7558,9,14,1,0,1,611.2044
FDN04,11.799999999999999,1,0.012339624625,5,178.5344,7,11,2,1,1,3390.2536
NCH06,12.299999999999999,0,0.08234907488888889,9,247.146,3,4,1,2,2,492.69199999999995
FDA40,16.0,1,0.09573291744444445,5,88.9856,1,26,0,2,1,1669.8264
NCS05,11.5,0,0.022745637333333332,8,131.3942,9,14,1,0,1,927.4594
FDM15,11.799999999999999,1,0.05586970044444444,10,151.8366,5,28,1,2,3,6196.6006
FDK04,7.36,0,0.050464117999999995,5,56.3588,2,6,2,1,1,744.3644
FDI58,7.64,1,0.0707703085,13,91.212,1,26,0,2,1,466.06
FDB33,17.75,0,0.016891058555555557,6,158.1262,1,26,0,2,1,4137.2812
FDJ45,17.75,0,0.07959605855555557,12,34.8216,9,14,1,0,1,207.7296
NCO05,7.269999999999998,0,0.05008370855555556,8,100.5384,8,16,2,0,1,2463.46
NCE31,7.670000000000001,0,0.2113153016,9,33.2216,0,15,2,2,0,138.4864
FDQ49,20.2,1,0.040935729500000004,2,157.66299999999998,8,16,2,0,1,1095.241
FDL34,16.0,0,0.040984023375,13,143.1496,8,16,2,0,1,2258.3936
FDV07,9.5,0,0.023469217624999997,6,111.1228,9,14,1,0,1,663.1368
FDX19,19.099999999999998,0,0.10405596177777779,6,233.8958,7,11,2,1,1,2103.2622
FDO48,15.0,1,0.028872444777777777,0,219.8456,8,16,2,0,1,4863.0032
FDK40,7.034999999999998,0,0.01701408077777778,5,262.691,1,26,0,2,1,6048.793000000001
FDY19,19.75,0,0.044496002666666666,6,117.2466,9,14,1,0,1,2239.0854
FDS16,15.150000000000002,1,0.05800650275,5,145.276,5,28,1,2,3,5273.1359999999995
FDS02,10.195000000000002,1,0.12575530044444444,4,196.4794,5,28,1,2,3,5852.382
FDM51,11.799999999999999,1,0.0252996374,10,102.5674,7,11,2,1,1,1629.8784
FDW02,4.805,1,0.03667857255555555,4,126.2704,4,28,2,0,0,250.3408
FDS31,13.099999999999998,1,0.03440078722222222,6,178.5318,4,28,2,0,0,180.4318
DRF03,19.099999999999998,0,0.04873767388888888,4,40.3138,3,4,1,2,2,527.9794
FDT55,13.599999999999998,1,0.042475326888888894,6,156.7946,1,26,0,2,1,2840.3028
FDW21,5.34,1,0.0053061635555555564,13,99.5358,8,16,2,0,1,1407.5012
FDP07,18.2,0,0.07998709633333333,6,197.111,1,26,0,2,1,589.2330000000001
NCZ17,12.150000000000002,0,0.07656846355555556,8,38.6506,8,16,2,0,1,796.9626
NCV41,14.349999999999998,0,0.0194789255,8,109.8228,2,6,2,1,1,1657.842
FDP60,17.349999999999998,0,0.041997015250000005,0,99.2016,9,14,1,0,1,1518.024
FDG58,10.695,1,0.08370764455555554,13,156.8972,0,15,2,2,0,467.3916
FDI60,7.22,1,0.04122189788888889,0,62.351000000000006,9,14,1,0,1,885.5139999999999
FDI20,19.099999999999998,0,0.044086533,6,209.2586,8,16,2,0,1,3165.8790000000004
DRC13,8.26,1,0.028408358125,14,124.67299999999999,2,6,2,1,1,1847.595
DRA24,19.349999999999998,1,0.04564641850000001,14,163.2868,4,28,2,0,0,491.3604
FDW52,14.0,1,0.0375574775,5,164.2526,1,26,0,2,1,1808.9786
FDN38,6.615000000000001,1,0.1051432816,3,251.8408,3,4,1,2,2,4506.1344
DRI49,14.150000000000002,0,0.18367816175,14,82.9276,7,11,2,1,1,1705.7796
FDW26,11.799999999999999,1,0.12238900479999999,4,221.1772,7,11,2,1,1,3113.2808
FDA28,16.099999999999998,1,0.04987145170000001,5,125.7362,5,28,1,2,3,3020.0688
FDZ52,19.2,0,0.10764954233333333,5,112.6886,2,6,2,1,1,1779.0176
FDU39,18.849999999999998,0,0.03607150725,10,58.1562,7,11,2,1,1,1185.124
FDR25,17.0,1,0.13965184175,3,265.1884,3,4,1,2,2,6359.7216
FDM44,12.5,0,0.0354963436,6,102.899,2,6,2,1,1,2167.179
FDA50,16.25,0,0.09965961840000001,4,98.141,5,28,1,2,3,1737.7379999999998
FDJ38,8.6,1,0.039147514666666675,3,189.753,3,4,1,2,2,2846.295
DRM47,9.299999999999999,0,0.04709999833333334,7,192.9846,6,9,2,1,1,6114.7072
NCO05,7.269999999999998,0,0.05008370855555556,8,98.4384,9,14,1,0,1,1576.6144
FDU21,11.799999999999999,1,0.0877077051,13,34.9558,9,14,1,0,1,373.5138
FDF32,16.349999999999998,0,0.05807434344444445,6,198.5426,8,16,2,0,1,1384.1982
FDM27,12.349999999999998,1,0.1542139201111111,10,156.3946,4,28,2,0,0,473.3838
FDL33,7.235,0,0.09642421699999999,13,194.4452,5,28,1,2,3,4697.8848
FDO60,20.0,0,0.03313669422222223,0,43.7086,8,16,2,0,1,892.172
NCJ30,5.82,0,0.08413178340000001,9,169.37900000000002,1,26,0,2,1,2376.906
NCI42,18.75,0,0.011238923222222221,9,208.3954,1,26,0,2,1,2709.1402
FDU37,9.5,1,0.10170181033333334,3,77.896,6,9,2,1,1,1997.4
FDV08,7.3500000000000005,0,0.02226416655555556,6,43.5454,5,28,1,2,3,755.0172
NCA29,10.5,0,0.028449532399999998,9,171.6106,6,9,2,1,1,2566.659
FDD16,20.5,0,0.041559279299999995,5,72.9696,6,9,2,1,1,596.5568
FDB35,12.299999999999999,1,0.0738731555,15,92.5804,2,6,2,1,1,2297.01
FDS31,13.099999999999998,1,0.03440078722222222,6,180.3318,3,4,1,2,2,2886.9088
NCA53,11.394999999999998,0,0.009614102333333334,8,47.2034,2,6,2,1,1,340.2238
NCD19,8.93,0,0.009779828555555557,9,56.4614,2,6,2,1,1,828.921
FDP07,18.2,0,0.07998709633333333,6,195.111,6,9,2,1,1,3731.809
FDA44,19.7,0,0.05725134355555555,6,55.993,1,26,0,2,1,905.488
FDI14,14.099999999999998,0,0.08976127337499999,3,140.0496,6,9,2,1,1,1411.496
NCE31,7.670000000000001,0,0.2113153016,9,35.4216,2,6,2,1,1,173.108
FDJ14,10.299999999999999,1,0.044548531111111116,3,78.896,4,28,2,0,0,399.48
FDY44,14.150000000000002,1,0.024427282,6,195.111,3,4,1,2,2,982.055
FDZ26,11.599999999999998,1,0.1646423517,4,239.6222,6,9,2,1,1,2390.222
FDG26,18.849999999999998,0,0.046243434,3,257.633,2,6,2,1,1,5382.993
FDN34,15.599999999999998,1,0.039454636,13,169.2132,2,6,2,1,1,2536.698
DRG11,6.384999999999999,0,0.08086896066666667,7,109.0596,3,4,1,2,2,1941.4728
FDH20,16.099999999999998,1,0.02404980188888889,6,97.141,3,4,1,2,2,1448.115
FDX09,9.0,0,0.07459371430000002,13,178.137,3,4,1,2,2,1058.622
FDS09,8.894999999999998,1,0.08792081455555555,13,51.3008,5,28,1,2,3,759.012
NCJ43,6.634999999999999,0,0.02609842333333333,9,174.0396,2,6,2,1,1,2093.2752
NCR05,10.1,0,0.059233906,8,199.6084,5,28,1,2,3,7142.7024
DRE49,20.75,0,0.018148152222222224,14,151.1024,1,26,0,2,1,2428.8384
FDZ59,6.630000000000001,1,0.11891866740000001,0,166.15,9,14,1,0,1,3828.35
NCH43,8.42,0,0.08179811388888887,9,217.4192,3,4,1,2,2,431.4384
FDP03,5.1499999999999995,1,0.0637860281,10,125.6388,9,14,1,0,1,1733.7432
DRC01,5.920000000000001,1,0.02065332422222222,14,48.4692,5,28,1,2,3,1034.6532
FDX28,6.325000000000001,0,0.09753171933333332,5,100.7042,5,28,1,2,3,3174.5344
FDI19,15.099999999999998,0,0.050213725375,10,243.1512,6,9,2,1,1,4604.6728
FDW15,15.349999999999998,1,0.0630064957,10,149.7734,6,9,2,1,1,2820.9946
NCX18,14.150000000000002,0,0.008293218699999999,9,194.91099999999997,4,28,2,0,0,196.41099999999997
FDF20,12.849999999999998,0,0.037977679,6,196.5768,9,14,1,0,1,5715.2272
FDN57,18.25,0,0.05880384944444444,13,141.2154,5,28,1,2,3,3119.9388
NCM06,7.4750000000000005,0,0.08146002722222223,9,156.4656,6,9,2,1,1,2471.4496
NCV53,8.269999999999998,0,0.018157396333333332,8,238.188,3,4,1,2,2,3835.008
FDO20,12.849999999999998,1,0.14673983622222223,6,254.0382,9,14,1,0,1,1261.691
FDV44,8.365,1,0.03988152925,6,191.3188,1,26,0,2,1,2285.0256
FDJ56,8.985,0,0.1988561461111111,6,101.77,7,11,2,1,1,798.96
NCB18,19.599999999999998,0,0.0472045387,9,87.0514,6,9,2,1,1,2125.2336
FDZ20,16.099999999999998,0,0.03580603,6,253.7356,0,15,2,2,0,508.6712
NCR50,20.2,0,0.011831092625000001,9,151.634,8,16,2,0,1,1990.7420000000002
FDL24,10.299999999999999,1,0.024919770625,0,170.9422,6,9,2,1,1,3103.9596
FDU38,10.799999999999999,0,0.09437198940000001,4,191.4504,0,15,2,2,0,575.2512
DRB48,16.75,1,0.02397324366666667,14,40.9822,0,15,2,2,0,157.1288
FDS27,10.195000000000002,1,0.013507838,10,194.71099999999998,4,28,2,0,0,196.41099999999997
FDR43,18.2,0,0.1737132587777778,6,38.419000000000004,9,14,1,0,1,805.618
FDI12,9.394999999999998,1,0.10049242337499999,0,86.8856,2,6,2,1,1,2548.6824
FDU08,10.299999999999999,0,0.027340851,6,99.7042,5,28,1,2,3,3868.9638
FDT56,16.0,1,0.1321465697,6,58.0246,5,28,1,2,3,2143.2102
DRD15,10.6,0,0.06492975120000001,4,233.1642,4,28,2,0,0,697.0926
FDK26,5.46,1,0.033583419999999996,3,185.22400000000002,3,4,1,2,2,2423.512
DRJ13,12.650000000000002,0,0.067650708,14,159.2578,2,6,2,1,1,2406.867
FDP44,16.5,1,0.08574739677777778,6,101.3332,8,16,2,0,1,1537.9979999999998
FDV40,17.349999999999998,0,0.012537690888888888,5,73.6038,1,26,0,2,1,739.038
FDN28,5.880000000000001,1,0.030276067875000003,5,101.399,8,16,2,0,1,2063.98
FDY13,12.099999999999998,0,0.03266587377777778,3,74.767,2,6,2,1,1,1454.773
NCM17,7.93,0,0.07652041188888889,8,42.7086,8,16,2,0,1,356.8688
DRE48,8.43,0,0.016701209888888888,14,196.8768,6,9,2,1,1,3350.3056
FDA57,18.849999999999998,0,0.0396805135,13,39.548,5,28,1,2,3,1358.2320000000002
NCX18,14.150000000000002,0,0.008293218699999999,9,197.111,9,14,1,0,1,3731.809
DRK13,11.799999999999999,0,0.1316608991,14,197.0084,5,28,1,2,3,3372.9428
FDL57,15.099999999999998,1,0.07272855333333333,13,257.7304,4,28,2,0,0,774.9912
FDR27,15.099999999999998,1,0.10986311709999999,10,131.3942,0,15,2,2,0,397.4826
FDB52,17.75,0,0.03300003655555555,4,257.2672,9,14,1,0,1,3068.0064
FDQ10,12.849999999999998,0,0.035974838777777775,13,171.6422,3,4,1,2,2,3276.4018
FDY60,10.5,1,0.02250229355555556,0,143.9128,0,15,2,2,0,143.8128
FDH33,12.849999999999998,0,0.11852217177777777,13,44.1428,5,28,1,2,3,1362.2268
FDG56,13.299999999999999,1,0.07686107511111111,6,60.5536,5,28,1,2,3,2143.876
FDS07,12.349999999999998,0,0.08738334787499999,6,112.2518,1,26,0,2,1,1366.2216
FDZ13,7.840000000000002,1,0.14807278755555553,3,51.335,7,11,2,1,1,1198.44
FDO31,6.759999999999999,1,0.033133335,6,78.396,1,26,0,2,1,1757.7120000000002
DRD49,9.894999999999998,0,0.1679873345,14,236.8564,2,6,2,1,1,4767.128
FDW12,8.315,1,0.0370948195,0,146.6444,9,14,1,0,1,870.8664
FDP57,17.5,0,0.050586686555555566,13,103.699,3,4,1,2,2,1031.99
FDO21,11.599999999999998,1,0.010585631,13,223.0404,1,26,0,2,1,2025.3636
NCY18,7.284999999999998,0,0.033509617444444445,9,173.2054,8,16,2,0,1,4902.9512
NCR30,20.599999999999998,0,0.0740606844,9,75.0696,0,15,2,2,0,149.1392
FDZ20,16.099999999999998,0,0.03580603,6,255.7356,2,6,2,1,1,2543.356
NCK17,11.0,0,0.0366869241,8,40.948,2,6,2,1,1,479.376
FDX26,17.7,0,0.0916101643,4,180.6292,6,9,2,1,1,3101.2964
FDR24,17.349999999999998,1,0.0681474251111111,0,90.883,6,9,2,1,1,1707.777
FDQ22,16.75,0,0.029767343374999998,13,40.9822,5,28,1,2,3,864.2084
FDP07,18.2,0,0.07998709633333333,6,194.71099999999998,3,4,1,2,2,4910.275
FDV04,7.825000000000001,1,0.16137045266666666,5,155.2288,9,14,1,0,1,1257.0304
FDL48,19.349999999999998,1,0.08849347400000002,0,48.5034,9,14,1,0,1,243.017
FDE16,8.894999999999998,0,0.0301164373,5,210.3954,3,4,1,2,2,5001.4896
NCK42,7.4750000000000005,0,0.013132244375000001,9,217.4192,2,6,2,1,1,4314.384
FDJ53,10.5,0,0.08146286350000001,5,121.3098,8,16,2,0,1,843.5686
FDH58,12.299999999999999,0,0.03168138671428571,13,115.9834,1,26,0,2,1,2073.3012
FDD46,6.035,0,0.16148549250000002,13,155.0998,9,14,1,0,1,1230.3984
FDW58,20.75,0,0.007350267222222222,13,107.1622,6,9,2,1,1,1693.7952
NCL07,13.849999999999998,0,0.03049159922222222,11,41.048,8,16,2,0,1,639.168
FDU12,15.5,1,0.0865994931,0,263.9568,7,11,2,1,1,4745.8224
FDO52,11.599999999999998,1,0.0772364445,5,171.0106,2,6,2,1,1,3079.9908
FDT16,9.894999999999998,1,0.046939888444444446,5,258.7278,5,28,1,2,3,5466.8838
FDG12,6.634999999999999,1,0.004924115333333334,0,121.1098,2,6,2,1,1,2651.2156
FDX22,6.784999999999998,1,0.0262650691,13,208.9928,7,11,2,1,1,2103.928
DRG37,16.2,0,0.020225187,14,156.4972,8,16,2,0,1,1090.5804
FDI26,5.9399999999999995,0,0.03782621777777778,3,176.4344,2,6,2,1,1,2141.2128
FDK34,13.349999999999998,0,0.03714473299999999,13,236.3564,7,11,2,1,1,2145.2076
FDO25,6.299999999999999,0,0.13709612899999998,3,208.52700000000002,0,15,2,2,0,419.454
FDV47,17.099999999999998,0,0.05274253044444445,1,84.4566,2,6,2,1,1,591.8962
FDU13,8.355000000000002,0,0.1956789239,3,146.5418,9,14,1,0,1,2501.4106
FDN57,18.25,0,0.05880384944444444,13,142.0154,3,4,1,2,2,850.8924
DRG01,14.799999999999999,0,0.04366539511111111,14,74.767,5,28,1,2,3,2679.845
FDU57,8.269999999999998,1,0.1023793739,13,149.8708,5,28,1,2,3,3611.2992
FDF24,15.5,1,0.027290854000000003,0,81.9934,5,28,1,2,3,3439.5228
FDP39,12.650000000000002,0,0.0793674154,10,51.0324,3,4,1,2,2,727.0536
DRJ39,20.25,0,0.03907572044444444,4,219.5482,5,28,1,2,3,5695.2532
FDN02,16.5,0,0.07941604866666668,3,208.2638,2,6,2,1,1,4762.4674
FDS24,20.849999999999998,1,0.06746737444444445,0,87.2514,9,14,1,0,1,265.6542
FDW51,6.155,1,0.10182503377777778,10,213.75599999999997,0,15,2,2,0,852.2239999999999
NCR29,7.5649999999999995,0,0.059244793666666656,8,57.393,6,9,2,1,1,735.709
FDE29,8.905,0,0.15396310722222223,5,61.4878,7,11,2,1,1,1151.1682
NCX54,9.195,0,0.05169770377777778,9,105.8622,8,16,2,0,1,2223.1062
FDF02,16.2,0,0.11229523674999999,3,101.29899999999999,3,4,1,2,2,1857.582
NCR53,12.150000000000002,0,0.15124920709999998,8,223.8404,4,28,2,0,0,675.1212
FDV01,19.2,1,0.0801194419,3,155.1314,4,28,2,0,0,155.1314
FDX46,12.299999999999999,1,0.0606329059,13,59.1562,9,14,1,0,1,1185.124
DRD25,6.134999999999999,0,0.08238455419999999,14,111.986,6,9,2,1,1,1697.79
FDX57,17.25,1,0.04559653811111111,13,95.2068,1,26,0,2,1,2721.7904
FDA04,11.299999999999999,1,0.06679212925,5,257.2962,8,16,2,0,1,4920.9278
FDB04,11.349999999999998,1,0.0722810391,4,88.6856,4,28,2,0,0,351.5424
NCR41,17.849999999999998,0,0.0157896545,8,96.6094,9,14,1,0,1,856.8846
FDE24,14.849999999999998,0,0.106847544,0,142.0812,0,15,2,2,0,284.9624
NCM41,16.5,0,0.03568919075,8,95.212,7,11,2,1,1,838.908
DRG13,17.25,0,0.04034332962500001,14,162.5526,6,9,2,1,1,5920.2936
FDV34,10.695,1,0.01229029411111111,13,73.0038,0,15,2,2,0,147.8076
FDK24,9.195000000000002,0,0.08725649611111111,0,46.6744,4,28,2,0,0,135.8232
FDX46,12.299999999999999,1,0.0606329059,13,57.5562,8,16,2,0,1,651.8182
NCB31,6.235,0,0.1286735946666667,9,264.791,7,11,2,1,1,2103.928
FDR55,12.150000000000002,1,0.13220652687499998,6,187.9872,1,26,0,2,1,2458.1336
FDY28,7.47,1,0.11801561029999999,5,211.8218,7,11,2,1,1,6411.654
FDM16,8.155,1,0.033586642875,5,74.7354,8,16,2,0,1,1655.1788
FDJ33,8.894999999999998,1,0.10097092910000001,13,121.973,3,4,1,2,2,2956.152
FDF33,7.97,0,0.02078434533333333,12,107.6596,3,4,1,2,2,1833.6132
DRH36,16.2,0,0.03248678,14,74.0696,6,9,2,1,1,894.8352
NCS53,14.5,0,0.09734269644444445,8,160.3604,9,14,1,0,1,2852.2872
